Date,Open,High,Low,Close,Adj Close,Volume
2016-11-28,13.031999588012695,13.289999961853027,12.970000267028809,13.074666976928713,13.074666976928713,67938000
2016-11-30,12.733332633972168,12.792667388916016,12.5,12.626667022705078,12.626667022705078,53206500
2016-12-01,12.550000190734863,12.5686674118042,12.06666660308838,12.125332832336426,12.125332832336426,76896000
2016-12-05,12.167332649230955,12.592666625976562,12.167332649230955,12.453332901000977,12.453332901000977,61083000
2016-12-06,12.368000030517578,12.43866729736328,12.178667068481444,12.390000343322754,12.390000343322754,50874000
2016-12-16,13.20533275604248,13.505999565124512,13.173333168029783,13.499333381652832,13.499333381652832,56953500
2016-12-19,13.499333381652832,13.630000114440918,13.322667121887209,13.51533317565918,13.51533317565918,52321500
2017-01-18,15.776666641235352,15.980667114257812,15.70533275604248,15.890666961669922,15.890666961669922,56535000
2017-01-25,17.15399932861328,17.230667114257812,16.786666870117188,16.96466636657715,16.96466636657715,77139000
2017-02-03,16.79400062561035,16.812000274658203,16.64533233642578,16.755332946777344,16.755332946777344,32800500
2017-02-06,16.733333587646484,17.187999725341797,16.708667755126953,17.184667587280273,17.184667587280273,53437500
2017-02-08,17.156667709350586,17.55733299255371,17.079999923706055,17.472000122070312,17.472000122070312,58995000
2017-02-09,17.75,18.07866668701172,17.74333381652832,17.946666717529297,17.946666717529297,117303000
2017-02-13,18.04933357238769,18.71933364868164,18.03400039672852,18.706666946411133,18.706666946411133,105444000
2017-02-16,18.50666618347168,18.666667938232425,17.899999618530273,17.93000030517578,17.93000030517578,106159500
2017-03-01,16.94533348083496,16.989999771118164,16.607332229614258,16.667999267578125,16.667999267578125,72142500
2017-03-02,16.6473331451416,16.885332107543945,16.551332473754883,16.698667526245117,16.698667526245117,50277000
2017-03-08,16.46666717529297,16.67133331298828,16.35466766357422,16.45800018310547,16.45800018310547,55878000
2017-03-16,17.49333381652832,17.71666717529297,17.270666122436523,17.469999313354492,17.469999313354492,106983000
2017-03-17,17.600000381469727,17.68866729736328,17.413333892822266,17.433332443237305,17.433332443237305,97462500
2017-04-04,19.792667388916016,20.320667266845703,19.635332107543945,20.24666786193848,20.24666786193848,152019000
2017-04-18,19.979999542236328,20.05599975585937,19.86000061035156,20.01666641235352,20.01666641235352,45535500
2017-04-25,20.53333282470703,20.93199920654297,20.39066696166992,20.91933250427246,20.91933250427246,101065500
2017-04-28,20.655332565307617,20.98666763305664,20.53333282470703,20.9379997253418,20.9379997253418,67582500
2017-05-01,20.992000579833984,21.81666755676269,20.98733329772949,21.52199935913086,21.52199935913086,132444000
2017-05-04,20.496000289916992,20.51799964904785,19.38400077819824,19.69733238220215,19.69733238220215,212280000
2017-05-24,20.43400001525879,20.733333587646484,20.36000061035156,20.68133354187012,20.68133354187012,75499500
2017-06-07,23.756000518798828,24.03333282470703,23.676000595092773,23.976667404174805,23.976667404174805,140970000
2017-06-09,24.961332321166992,25.124666213989254,23.65333366394043,23.821332931518555,23.821332931518555,258921000
2017-06-12,23.86599922180176,24.299999237060547,23.374666213989254,23.93400001525879,23.93400001525879,157765500
2017-06-15,24.833332061767575,25.03066635131836,24.432666778564453,25.022666931152344,25.022666931152344,156397500
2017-06-30,24.247333526611328,24.45133209228516,23.974666595458984,24.107332229614254,24.107332229614254,87727500
2017-07-05,23.14666748046875,23.14933204650879,21.755332946777344,21.80599975585937,21.80599975585937,255700500
2017-07-14,21.54599952697754,21.89466667175293,21.4146671295166,21.851999282836918,21.851999282836918,84378000
2017-08-03,23.02199935913086,23.333332061767575,22.87666702270508,23.139333724975582,23.139333724975582,203025000
2017-08-30,23.31133270263672,23.564666748046875,23.13333320617676,23.545333862304688,23.545333862304688,51193500
2017-09-06,23.299999237060547,23.398666381835938,22.770666122436523,22.96866607666016,22.96866607666016,61371000
2017-09-12,24.29933357238769,24.583999633789062,24.02666664123535,24.183332443237305,24.183332443237305,89593500
2017-09-14,24.288667678833008,25.19733238220215,24.17533302307129,25.176000595092773,25.176000595092773,108037500
2017-10-03,22.393333435058597,23.23666763305664,22.0853328704834,23.209333419799805,23.209333419799805,152304000
2017-10-04,23.416667938232425,23.90800094604492,23.30666732788086,23.667333602905277,23.667333602905277,122452500
2017-10-19,23.70400047302246,23.809999465942383,23.21333312988281,23.45400047302246,23.45400047302246,75927000
2017-10-20,23.512666702270508,23.636667251586918,22.95599937438965,23.00666618347168,23.00666618347168,73956000
2017-10-23,23.32533264160156,23.32999992370605,22.416667938232425,22.468000411987305,22.468000411987305,86209500
2017-10-26,21.851999282836918,22.01533317565918,21.546667098999023,21.744667053222656,21.744667053222656,75352500
2017-10-30,21.27866744995117,21.5853328704834,21.149999618530277,21.338666915893555,21.338666915893555,63816000
2017-11-02,20.0086669921875,20.57933235168457,19.5086669921875,19.950666427612305,19.950666427612305,296871000
2017-11-09,20.166667938232425,20.297332763671875,19.753332138061523,20.19933319091797,20.19933319091797,81706500
2017-11-10,20.166667938232425,20.55733299255371,20.12333297729492,20.19933319091797,20.19933319091797,69381000
2017-11-24,20.91933250427246,21.0939998626709,20.733333587646484,21.036666870117188,21.036666870117188,48661500
2017-12-27,21.06666755676269,21.178667068481445,20.71666717529297,20.775999069213867,20.775999069213867,70681500
2018-01-16,22.502666473388672,23.0,22.31999969482422,22.67066764831543,22.67066764831543,97114500
2018-01-17,22.697999954223636,23.26666641235352,22.649999618530277,23.143999099731445,23.143999099731445,106552500
2018-01-19,23.0,23.37266731262207,22.84000015258789,23.334667205810547,23.334667205810547,73324500
2018-01-30,23.00933265686035,23.218000411987305,22.81133270263672,23.05466651916504,23.05466651916504,70765500
2018-02-08,22.88733291625977,23.2413330078125,20.97333335876465,21.01533317565918,21.01533317565918,154719000
2018-02-09,21.32866668701172,21.398666381835938,19.65066719055176,20.69466781616211,20.69466781616211,194005500
2018-02-14,21.389333724975582,21.744667053222656,21.23466682434082,21.48733329772949,21.48733329772949,59260500
2018-02-20,22.29800033569336,22.7226676940918,22.100000381469727,22.31800079345703,22.31800079345703,60141000
2018-02-26,23.56666755676269,23.933332443237305,23.49066734313965,23.827999114990234,23.827999114990234,65100000
2018-03-12,21.90733337402344,23.1473331451416,21.76666641235352,23.03400039672852,23.03400039672852,123960000
2018-03-20,20.9913330078125,21.083332061767575,20.583999633789062,20.703332901000977,20.703332901000977,71464500
2018-03-21,20.683332443237305,21.496000289916992,20.679332733154297,21.101999282836918,21.101999282836918,89376000
2018-04-03,17.988000869750977,18.22333335876465,16.965999603271484,17.8353328704834,17.8353328704834,282666000
2018-04-19,19.405332565307617,20.067333221435547,19.23666763305664,20.005332946777344,20.005332946777344,91359000
2018-05-25,18.5086669921875,18.642667770385746,18.374000549316406,18.59000015258789,18.59000015258789,58126500
2018-06-01,19.05733299255371,19.46333312988281,18.922666549682617,19.454666137695312,19.454666137695312,81366000
2018-06-05,19.84666633605957,19.85333251953125,19.11599922180176,19.408666610717773,19.408666610717773,89928000
2018-06-06,20.03333282470703,21.47800064086914,19.832000732421875,21.299999237060547,21.299999237060547,281509500
2018-07-31,19.483333587646484,19.88800048828125,19.271333694458008,19.875999450683597,19.875999450683597,76153500
2018-08-03,23.187332153320312,23.666667938232425,22.8353328704834,23.211332321166992,23.211332321166992,204847500
2018-08-20,19.446666717529297,20.56666755676269,19.21333312988281,20.562667846679688,20.562667846679688,261034500
2018-08-21,20.707332611083984,21.652666091918945,20.600000381469727,21.459999084472656,21.459999084472656,197583000
2018-08-22,21.391332626342773,21.59199905395508,20.97800064086914,21.44266700744629,21.44266700744629,89190000
2018-08-29,20.684667587280277,20.790000915527344,20.246000289916992,20.333999633789062,20.333999633789062,111711000
2018-08-31,20.13333320617676,20.35400009155273,19.906667709350582,20.11066627502441,20.11066627502441,80626500
2018-09-05,19.003332138061523,19.118667602539062,18.478666305541992,18.715999603271484,18.715999603271484,115812000
2018-09-06,18.98666763305664,19.411333084106445,18.59199905395508,18.729999542236328,18.729999542236328,112212000
2018-09-20,20.23733329772949,20.398666381835938,19.55533218383789,19.8886661529541,19.8886661529541,110241000
2018-09-24,19.898666381835938,20.200000762939453,19.57200050354004,19.978666305541992,19.978666305541992,72645000
2018-09-25,20.0,20.30666732788086,19.76666641235352,20.06599998474121,20.06599998474121,67225500
2018-10-01,20.384666442871094,20.762666702270508,20.06999969482422,20.71333312988281,20.71333312988281,326664000
2018-10-10,17.640666961669922,17.700666427612305,16.51799964904785,17.125333786010742,17.125333786010742,192229500
2018-10-29,22.49799919128418,23.143999099731445,21.76666641235352,22.32333374023437,22.32333374023437,217290000
2018-10-30,21.892667770385746,22.52666664123535,21.483999252319336,21.99333381652832,21.99333381652832,136900500
2018-10-31,22.16933250427246,22.799999237060547,21.940000534057617,22.488000869750977,22.488000869750977,114364500
2018-11-05,22.700000762939453,22.930667877197266,22.00933265686035,22.76000022888184,22.76000022888184,117465000
2018-11-12,23.224666595458984,23.318666458129883,22.022666931152344,22.0853328704834,22.0853328704834,104122500
2018-11-13,22.21066665649414,22.979999542236328,22.14666748046875,22.582000732421875,22.582000732421875,81729000
2018-11-30,22.788667678833008,23.440000534057617,22.55066680908203,23.365333557128903,23.365333557128903,84436500
2018-12-03,24.0,24.399999618530277,23.46666717529297,23.89933204650879,23.89933204650879,124597500
2018-12-13,24.676666259765625,25.16266632080078,24.450000762939453,25.119333267211918,25.119333267211918,110488500
2018-12-20,21.803333282470703,22.019332885742188,20.791332244873047,21.025333404541016,21.025333404541016,136078500
2018-12-24,20.899999618530277,20.96666717529297,19.68000030517578,19.69266700744629,19.69266700744629,83398500
2018-12-28,21.540000915527344,22.416000366210938,21.227333068847656,22.257999420166016,22.257999420166016,149085000
2018-12-31,22.519332885742188,22.61400032043457,21.68400001525879,22.18666648864746,22.18666648864746,94534500
2019-01-11,22.80599975585937,23.227333068847656,22.584667205810547,23.15066719055176,23.15066719055176,75586500
2019-01-25,19.625999450683597,19.90133285522461,19.303333282470703,19.80266761779785,19.80266761779785,108744000
2019-01-28,19.527332305908203,19.83066749572754,19.183332443237305,19.7586669921875,19.7586669921875,96349500
2019-02-11,20.773332595825195,21.239999771118164,20.700000762939453,20.856000900268555,20.856000900268555,106945500
2019-02-12,21.07999992370605,21.21266746520996,20.641332626342773,20.78733253479004,20.78733253479004,82764000
2019-02-15,20.299999237060547,20.53333282470703,20.26000022888184,20.525333404541016,20.525333404541016,58573500
2019-02-21,20.12066650390625,20.215999603271484,19.36666679382324,19.415332794189453,19.415332794189453,133638000
2019-02-26,19.481332778930664,20.13400077819824,19.251333236694336,19.857332229614254,19.857332229614254,128737500
2019-03-11,18.90133285522461,19.41866683959961,18.700000762939453,19.39466667175293,19.39466667175293,110884500
2019-03-12,19.09933280944824,19.204666137695312,18.73733329772949,18.89066696166992,18.89066696166992,112561500
2019-03-18,18.399999618530277,18.536666870117188,17.81999969482422,17.965999603271484,17.965999603271484,154215000
2019-03-19,17.833332061767578,18.21999931335449,17.56399917602539,17.83133316040039,17.83133316040039,177009000
2019-03-22,18.17200088500977,18.18666648864746,17.600000381469727,17.635332107543945,17.635332107543945,131184000
2019-04-01,18.841333389282227,19.280000686645508,18.75200080871582,19.27866744995117,19.27866744995117,121656000
2019-04-16,17.71666717529297,18.333332061767575,17.648000717163086,18.224000930786133,18.224000930786133,109093500
2019-04-24,17.59000015258789,17.687999725341797,17.200000762939453,17.243999481201172,17.243999481201172,160912500
2019-04-26,16.433332443237305,16.44533348083496,15.408666610717772,15.675999641418455,15.675999641418455,335410500
2019-05-02,16.368000030517578,16.475332260131836,15.847999572753906,16.273332595825195,16.273332595825195,272389500
2019-05-03,16.257333755493164,17.107332229614258,16.232667922973633,17.00200080871582,17.00200080871582,355602000
2019-05-17,14.797332763671877,14.815999984741213,13.928000450134276,14.0686674118042,14.0686674118042,266800500
2019-05-29,12.473333358764648,12.826000213623049,12.336000442504885,12.657333374023438,12.657333374023438,179529000
2019-06-04,12.07333278656006,12.932000160217283,11.973999977111816,12.90666675567627,12.90666675567627,207112500
2019-06-06,13.629332542419434,14.06666660308838,13.453332901000977,13.729999542236328,13.729999542236328,303633000
2019-06-11,14.609333038330078,14.726667404174805,14.233332633972168,14.473333358764648,14.473333358764648,174802500
2019-06-21,14.414667129516602,14.812000274658203,14.366666793823242,14.790666580200195,14.790666580200195,123031500
2019-06-27,14.630000114440918,14.859999656677246,14.489999771118164,14.855999946594238,14.855999946594238,95095500
2019-07-08,15.416000366210938,15.483332633972168,15.244000434875488,15.355999946594238,15.355999946594238,88207500
2019-07-11,15.87600040435791,16.100000381469727,15.720000267028809,15.90666675567627,15.90666675567627,112716000
2019-08-27,14.38266658782959,14.58666706085205,14.135333061218262,14.272000312805176,14.272000312805176,81243000
2019-08-30,15.276666641235352,15.496000289916992,14.947333335876465,15.040666580200195,15.040666580200195,139809000
2019-09-10,15.386667251586914,15.702667236328123,15.262666702270508,15.702667236328123,15.702667236328123,73255500
2019-09-13,16.464000701904297,16.56333351135254,16.32466697692871,16.34666633605957,16.34666633605957,79696500
2019-09-20,16.432666778564453,16.463333129882812,15.87733268737793,16.041332244873047,16.041332244873047,95295000
2019-09-25,14.970666885375977,15.26533317565918,14.557332992553713,15.24666690826416,15.24666690826416,141406500
2019-09-27,16.14666748046875,16.58066749572754,15.915332794189451,16.142000198364258,16.142000198364258,166746000
2019-09-30,16.200000762939453,16.26533317565918,15.740667343139648,16.058000564575195,16.058000564575195,88197000
2019-10-07,15.31999969482422,15.904000282287598,15.236666679382324,15.847999572753906,15.847999572753906,120963000
2019-10-15,17.18000030517578,17.333332061767578,16.941333770751953,17.19266700744629,17.19266700744629,96492000
2019-10-17,17.5,17.652000427246094,17.344667434692383,17.46466636657715,17.46466636657715,71539500
2019-10-24,19.891332626342773,20.32866668701172,19.280000686645508,19.978666305541992,19.978666305541992,445813500
2019-10-31,20.87333297729492,21.26666641235352,20.86666679382324,20.994667053222656,20.994667053222656,76005000
2019-11-14,23.073999404907227,23.589332580566406,22.86066627502441,23.290000915527344,23.290000915527344,96973500
2019-11-18,23.527999877929688,23.543333053588867,23.07333374023437,23.332666397094727,23.332666397094727,66006000
2019-11-19,23.450000762939453,23.99933242797852,23.18666648864746,23.968000411987305,23.968000411987305,115872000
2019-11-21,23.63400077819824,24.05599975585937,23.600000381469727,23.655332565307617,23.655332565307617,91650000
2019-12-02,21.959999084472656,22.42533302307129,21.91266632080078,22.32466697692871,22.32466697692871,91117500
2019-12-09,22.439332962036133,22.96333312988281,22.338666915893555,22.635332107543945,22.635332107543945,135346500
2019-12-12,23.661333084106445,24.182666778564453,23.548667907714844,23.978666305541992,23.978666305541992,116458500
2019-12-18,25.375333786010746,26.347999572753903,25.371999740600582,26.209999084472656,26.209999084472656,211815000
2019-12-20,27.3526668548584,27.53333282470703,26.679332733154297,27.03933334350586,27.03933334350586,221290500
2019-12-27,29.0,29.020666122436523,28.40733337402344,28.691999435424805,28.691999435424805,149185500
2020-01-02,28.299999237060547,28.71333312988281,28.11400032043457,28.68400001525879,28.68400001525879,142981500
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000
2020-01-16,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500
2020-01-17,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500
2020-01-27,36.13266754150391,37.62933349609375,35.95199966430664,37.20133209228516,37.20133209228516,204121500
2020-02-07,48.70333480834961,51.31666564941406,48.66666793823242,49.87133407592773,49.87133407592773,255952500
2020-02-10,53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,51.41866683959961,370338000
2020-02-11,51.25266647338867,52.23400115966797,50.53333282470703,51.62533187866211,51.62533187866211,175462500
2020-02-12,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,51.15266799926758,180337500
2020-02-14,52.4813346862793,54.198001861572266,52.36666870117188,53.33533477783203,53.33533477783203,235405500
2020-02-19,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,61.16133117675781,381345000
2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,60.06666564941406,214722000
2020-02-24,55.93333435058594,57.56666564941406,54.81333160400391,55.58599853515625,55.58599853515625,227883000
2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,49.574668884277344,302925000
2020-03-03,53.66666793823242,53.79866790771485,47.740665435791016,49.70066833496094,49.70066833496094,386760000
2020-03-05,48.2513313293457,49.71666717529297,47.87133407592773,48.30266571044922,48.30266571044922,162790500
2020-03-06,46.0,47.133331298828125,45.61800003051758,46.89866638183594,46.89866638183594,189943500
2020-03-11,42.68000030517578,43.571998596191406,40.86666870117188,42.28200149536133,42.28200149536133,199837500
2020-03-18,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,24.08133316040039,356793000
2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,34.41600036621094,223527000
2020-04-14,46.59799957275391,49.45866775512695,46.1619987487793,47.32600021362305,47.32600021362305,458647500
2020-04-16,47.79600143432617,50.630001068115234,47.11466598510742,49.68066787719727,49.68066787719727,309868500
2020-04-23,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,47.04199981689453,198550500
2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,48.34333419799805,198180000
2020-05-07,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,52.00266647338867,172915500
2020-05-11,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,54.08599853515625,247794000
