1.286293087217783848e-02
1.004688446759123555e-02
1.051124975768292363e-02
1.039515962137519539e-02
1.001371551829897261e-02
8.635544607611747581e-03
7.652084430745498267e-03
8.239175544947678620e-03
9.279023647339894321e-03
7.219229761102972931e-03
9.234244023715580674e-03
1.092586281005141630e-02
1.119950604860499299e-02
1.098722572210666243e-02
1.080313698594092403e-02
1.069036113488899126e-02
1.259592094899664172e-02
1.330739384372201656e-02
1.761107035236159080e-02
1.736561870414060627e-02
1.817328416148698139e-02
1.789300997999142273e-02
1.984831965939187759e-02
2.058632581560675134e-02
2.031268494948356568e-02
2.135916399481776334e-02
1.940385431541730848e-02
2.158969305588130660e-02
1.462752087247057298e-02
1.419798048808385005e-02
1.707870646241189255e-02
1.739879002586326023e-02
1.804060836431792270e-02
1.907714218145434293e-02
1.744522797833066713e-02
1.303706963528501739e-02
1.176835554553314067e-02
1.148310163264752021e-02
1.104527197647571513e-02
1.186288740688065668e-02
1.404374641595457912e-02
1.252626402029553138e-02
1.057592932742435626e-02
1.570219625299815180e-02
1.494925801990425879e-02
1.366396301415184061e-02
1.246987846719996296e-02
1.463415656027334394e-02
1.595262288774841608e-02
1.288283319072534849e-02
1.252792472156901565e-02
9.575883489696783435e-03
7.899192035379178078e-03
4.806185734552805011e-03
2.716539556709821057e-03
7.691886695410134200e-03
1.031555509204592352e-02
1.122438335368178969e-02
1.166387371112706517e-02
1.312662413767285569e-02
1.542689231317109083e-02
1.573702353113350799e-02
1.493433306031641261e-02
1.851658432874166149e-02
1.835571456880962654e-02
1.822801138573946350e-02
1.831425397530189042e-02
1.146319931410000326e-02
1.091757116583595005e-02
1.231895868032648750e-02
1.253621636578448884e-02
1.296575437774082074e-02
1.371039859418884954e-02
1.338700074548168639e-02
1.536718772995893101e-02
1.245495350761211678e-02
1.251963307735354941e-02
1.279990963127949910e-02
9.879381392286820662e-03
1.287619750292258447e-02
1.356279546500156058e-02
1.415817822341921411e-02
1.443182383440318184e-02
1.346992430492753579e-02
1.405204043260043639e-02
1.323773928745130418e-02
1.106019693606356130e-02
9.403405427863088806e-03
9.078349250312825469e-03
8.983817388965316397e-03
1.070197180922103503e-02
1.062236727989176316e-02
1.081142863015639027e-02
9.675390337573572253e-03
9.522814594287394574e-03
9.240879711518344697e-03
7.741641305563727593e-03
7.575794186672014929e-03
8.008648856314533326e-03
8.511160454658155128e-03
8.816314313660908453e-03
8.073328426055965956e-03
7.617257152610135140e-03
6.665305223762661019e-03
7.164500164420103262e-03
9.247510654460333601e-03
9.978888240163616419e-03
1.564414999862909217e-02
1.907050412122118788e-02
1.817494486276046567e-02
1.802402507588699021e-02
1.907714218145434293e-02
2.055315923874487943e-02
2.129780345519290130e-02
2.243549770418843542e-02
1.855141160687701768e-02
1.781008404811517537e-02
1.736064609004171755e-02
1.991465755797640347e-02
2.018000915231451392e-02
2.563464891312475236e-02
2.610067015962914266e-02
2.747718274147327444e-02
2.778067827163292758e-02
2.861819839301577018e-02
2.738431158139924965e-02
2.723007513683958769e-02
3.549412798686406301e-02
3.849260005391252903e-02
3.576776885298725561e-02
3.817417719173463175e-02
3.671640412414853283e-02
3.397830629247849954e-02
2.999636693127260417e-02
3.366817270208569135e-02
3.438793961345692346e-02
3.435974565069394027e-02
3.684576326363139115e-02
3.681923000214189917e-02
3.210425709882003265e-02
3.464997929496963641e-02
3.536476884738119081e-02
